Figure 2 (a) - (d)
(a)
chain_length <Ree^2>(0.07)	  error_bar       	<Ree^2>(0.08)	    error_bar         <Ree^2>(0.09)	    error_bar       	<Ree^2>(0.10)	    error_bar	        <Ree^2>(0.11)	    error_bar
0.0069	-0.47849
0.00695	-0.52652
0.007	-0.20805
0.00705	-0.22004
0.0071	-0.12368
0.00715	0.14981
0.0072	0.22213
0.00725	0.19137
0.0073	-0.15142
0.00735	-0.19844
0.0074	-0.16082
0.00745	-0.18472
0.0075	0.48126
0.00755	-0.73335
0.0076	-0.26449
0.00765	-0.05722
0.0077	-0.08972
0.00775	-0.24061
0.0078	-0.27733
0.00785	-0.38854
0.0079	0.02319
0.00795	0.33959
0.008	-0.70633
0.00805	-0.06062
0.0081	-0.13456
0.00815	-0.08678
0.0082	0.18554
0.00825	-0.12294
0.0083	-0.06343
0.00835	0.2315
0.0084	0.38522
0.00845	0.05014
0.0085	-0.02613
0.00855	-0.20315
0.0086	0.03587
0.00865	0.19713
0.0087	-0.2097
0.00875	-0.0713
0.0088	-0.04025
0.00885	-0.41877
0.0089	-0.26597
0.00895	0.28312
0.009	-0.1794
0.00905	0.10356
0.0091	-0.20272
0.00915	0.03814
0.0092	0.31473
0.00925	-0.27379
0.0093	0.21903
0.00935	0.11004
0.0094	0.06332
0.00945	0.0471
0.0095	-0.27879
0.00955	0.08234
0.0096	-0.4588
0.00965	-0.33517
0.0097	-0.317
0.00975	0.16195
0.0098	0.34032
0.00985	-0.27686
0.0099	-0.30922
0.00995	-0.24455
0.01	-0.04129
0.01005	0.17736
0.0101	0.30004
0.01015	0.59625
0.0102	0.11445
0.01025	0.26725
0.0103	0.04168
0.01035	0.19514
0.0104	-0.42304
0.01045	-0.2342
0.0105	0.36974
0.01055	0.19545
0.0106	0.19419
0.01065	0.02785
0.0107	0.48859
0.01075	0.49536
0.0108	-0.15309
0.01085	0.49857
0.0109	0.04706
0.01095	0.02073
0.011	-0.06032
0.01105	-0.2328
0.0111	-0.52529
0.01115	-0.18738
0.0112	0.40397
0.01125	-0.32611
0.0113	0.40337
0.01135	-0.11692
0.0114	0.13177
0.01145	0.08107
0.0115	0.09536
0.01155	0.37521
0.0116	-0.00753
0.01165	0.55539
0.0117	0.04192
0.01175	-0.10347
0.0118	0.05957
0.01185	0.03422
0.0119	-0.12295
0.01195	-0.16608
0.012	-0.3411
0.01205	-0.05191
0.0121	0.37341
0.01215	0.06507
0.0122	-0.29265
0.01225	-0.16629
0.0123	-0.23291
0.01235	-0.01421
0.0124	0.00611
0.01245	-0.11403
0.0125	-0.18192
0.01255	-0.26495
0.0126	0.43823
0.01265	-0.14613
0.0127	0.01519
0.01275	-0.33583
0.0128	-0.39346
0.01285	-0.22991
0.0129	0.36375
0.01295	-0.33176
0.013	-0.10081
0.01305	-0.02397
0.0131	0.46309
0.01315	-0.13311
0.0132	-0.18752
0.01325	0.04952
0.0133	0.11549
0.01335	-0.2929
0.0134	-0.03029
0.01345	0.0674
0.0135	-0.07831
0.01355	0.0436
0.0136	-0.1082
0.01365	-0.01505
0.0137	-0.16967
0.01375	-0.20867
0.0138	-0.09616
0.01385	-0.19651
0.0139	0.10883
0.01395	-0.23684
0.014	0.27948
0.01405	-0.33537
0.0141	0.14759
0.01415	0.07083
0.0142	0.06944
0.01425	0.27599
0.0143	-0.43563
0.01435	0.06004
0.0144	0.20216
0.01445	0.23384
0.0145	0.00345
0.01455	-0.40957
0.0146	0.22935
0.01465	-0.25806
0.0147	0.35984
0.01475	0.1516
0.0148	-0.21181
0.01485	0.12136
0.0149	-0.23119
0.01495	0.07013
0.015	-0.45233
0.01505	-0.12596
0.0151	0.02463
0.01515	-0.06361
0.0152	0.56604
0.01525	0.12168
0.0153	-0.52796
0.01535	-0.38184
0.0154	-0.0108
0.01545	0.7206
0.0155	0.2754
0.01555	-0.23756
0.0156	-0.27533
0.01565	0.13417
0.0157	-0.1932
0.01575	-0.22284
0.0158	-0.43313
0.01585	-0.34593
0.0159	0.01854
0.01595	0.21133
0.016	-0.47997
0.01605	0.27351
0.0161	0.28883
0.01615	-0.44101
0.0162	0.4723
0.01625	0.18935
0.0163	-0.06395
0.01635	-0.00337
0.0164	-0.05215
0.01645	-0.47401
0.0165	-0.20798
0.01655	0.31884
0.0166	0.11191
0.01665	-0.60701
0.0167	-0.2159
0.01675	0.13467
0.0168	0.01668
0.01685	-0.0112
0.0169	-0.1941
0.01695	-0.00568
0.017	-0.32991
0.01705	-0.3075
0.0171	0.17192
0.01715	0.49052
0.0172	-0.22037
0.01725	-0.24239
0.0173	-0.06079
0.01735	-0.67228
0.0174	0.03066
0.01745	-0.31792
0.0175	-0.08433
0.01755	0.01248
0.0176	0.37726
0.01765	-0.00664
0.0177	0.16973
0.01775	-0.09891
0.0178	0.06205
0.01785	-0.1066
0.0179	0.03901
0.01795	-0.16469
0.018	-0.39388
0.01805	0.44505
0.0181	-0.43722
0.01815	-0.27038
0.0182	-0.43807
0.01825	-0.69861
0.0183	-0.22372
0.01835	-0.17151
0.0184	-0.12451
0.01845	-0.00661
0.0185	0.03921
0.01855	0.2321
0.0186	0.50866
0.01865	0.2443
0.0187	-0.31567
0.01875	-0.05703
0.0188	0.12284
0.01885	-0.1892
0.0189	-0.10438
0.01895	-0.20042
0.019	0.38179
0.01905	-0.05188
0.0191	0.23834
0.01915	-0.43385
0.0192	0.1295
0.01925	-0.29245
0.0193	0.54705
0.01935	-0.35153
0.0194	0.0853
0.01945	-0.61314
0.0195	0.00722
0.01955	0.51561
0.0196	0.04745
0.01965	-0.42797
0.0197	-0.00143
0.01975	-0.06771
0.0198	-0.54414
0.01985	-0.19878
0.0199	0.38376
0.01995	0.07669
0.02	0.03009
0.02005	0.14049
0.0201	-0.20161
0.02015	0.33208
0.0202	-0.15434
0.02025	0.04972
0.0203	-0.55434
0.02035	-0.35187
0.0204	-0.26544
0.02045	-0.07867
0.0205	0.24798
0.02055	0.1702
0.0206	-0.01853
0.02065	0.14642
0.0207	-0.22047
0.02075	-0.36372
0.0208	-0.23645
0.02085	-0.2895
0.0209	-0.04811
0.02095	-0.04724
0.021	0.102
0.02105	-0.2042
0.0211	-0.23263
0.02115	-0.0244
0.0212	0.40296
0.02125	-0.02469
0.0213	0.04136
0.02135	-0.38839
0.0214	-0.23627
0.02145	0.1005
0.0215	0.27346
0.02155	-0.19978
0.0216	-0.27921
0.02165	0.31628
0.0217	-0.08207
0.02175	-0.14377
0.0218	0.1893
0.02185	0.12634
0.0219	0.1615
0.02195	0.35035
0.022	0.06093
0.02205	-0.20637
0.0221	-0.20611
0.02215	-0.40373
0.0222	0.10775
0.02225	-0.25246
0.0223	-0.20796
0.02235	0.41741
0.0224	-0.60083
0.02245	0.10576
0.0225	-0.74515
0.02255	0.31626
0.0226	-0.1406
0.02265	-0.50442
0.0227	-0.1522
0.02275	-0.17214
0.0228	-0.40976
0.02285	-0.12535
0.0229	0.36864
0.02295	-0.15726
0.023	-0.16054
0.02305	0.16407
0.0231	-0.09408
0.02315	-0.00341
0.0232	0.49098
0.02325	0.15091
0.0233	-0.08249
0.02335	-0.16402
0.0234	-0.26032
0.02345	-0.10876
0.0235	-0.02496
0.02355	-0.08237
0.0236	0.49707
0.02365	-0.17805
0.0237	0.19613
0.02375	-0.27892
0.0238	-0.22075
0.02385	-0.21196
0.0239	-0.11559
0.02395	-0.15162
0.024	0.03419
0.02405	0.13387
0.0241	0.17634
0.02415	0.15387
0.0242	-0.24839
0.02425	0.11047
0.0243	0.33882
0.02435	0.49528
0.0244	-0.19849
0.02445	-0.52339
0.0245	-0.14453
0.02455	0.14778
0.0246	-0.31359
0.02465	0.24946
0.0247	0.11493
0.02475	0.22807
0.0248	0.34637
0.02485	-0.13548
0.0249	-0.38357
0.02495	-0.14367
0.025	-0.41122
0.02505	0.41529
0.0251	0.09872
0.02515	-0.41244
0.0252	-0.05701
0.02525	-0.24321
0.0253	-0.01388
0.02535	-0.17592
0.0254	0.18654
0.02545	-0.27979
0.0255	-0.02901
0.02555	-0.24711
0.0256	-0.17097
0.02565	0.19816
0.0257	-0.26997
0.02575	-0.10872
0.0258	0.22387
0.02585	-0.08567
0.0259	-0.03622
0.02595	0.05219
0.026	0.23118
0.02605	-0.09024
0.0261	0.42538
0.02615	-0.19625
0.0262	-0.53112
0.02625	-0.43079
0.0263	0.15206
0.02635	0.09036
0.0264	0.28026
0.02645	0.48789
0.0265	-0.10227
0.02655	0.0554
0.0266	0.39915
0.02665	0.37452
0.0267	-0.1202
0.02675	0.33504
0.0268	-0.19181
0.02685	0.10936
0.0269	0.60319
0.02695	0.39198
0.027	0.08286
0.02705	0.30317
0.0271	-0.11601
0.02715	-0.4004
0.0272	0.11403
0.02725	0.1037
0.0273	-0.3414
0.02735	-0.17474
0.0274	-0.0212
0.02745	-0.66307
0.0275	-0.18957
0.02755	0.50286
0.0276	-0.48133
0.02765	0.01592
0.0277	-0.12614
0.02775	0.38644
0.0278	-0.11951
0.02785	-0.34953
0.0279	-0.36668
0.02795	0.0017
0.028	0.47839
0.02805	-0.2343
0.0281	0.10337
0.02815	0.01304
0.0282	-0.00999
0.02825	0.18185
0.0283	-0.68484
0.02835	0.04139
0.0284	-0.11811
0.02845	-0.01381
0.0285	0.15509
0.02855	0.12501
0.0286	0.37155
0.02865	0.04996
0.0287	-0.26389
0.02875	-0.37092
0.0288	0.03634
0.02885	-0.47869
0.0289	-0.42439
0.02895	0.31954
0.029	0.10789
0.02905	-0.73618
0.0291	0.30999
0.02915	0.42195
0.0292	-0.43188
0.02925	0.04033
0.0293	-0.00118
0.02935	0.26843
0.0294	-0.3778
0.02945	-0.49239
0.0295	-0.4336
0.02955	0.09705
0.0296	0.04756
0.02965	-0.12341
0.0297	0.12321
0.02975	0.39581
0.0298	0.25983
0.02985	0.10267
0.0299	-0.17592
0.02995	0.17266
0.03	0.00512
0.03005	0.1571
0.0301	-0.0271
0.03015	-0.04154
0.0302	0.16061
0.03025	-0.06602
0.0303	0.2795
0.03035	-0.09629
0.0304	-0.18645
0.03045	0.03395
0.0305	0.26077
0.03055	-0.64395
0.0306	-0.06719
0.03065	0.46767
0.0307	-0.47365
0.03075	-0.07131
0.0308	0.3446
0.03085	-0.00336
0.0309	0.22441
0.03095	-0.2157
0.031	-0.53657
0.03105	-0.02356
0.0311	-0.55088
0.03115	0.10125
0.0312	-0.53892
0.03125	-0.71019
0.0313	0.5477
0.03135	0.11373
0.0314	0.419
0.03145	0.07387
0.0315	-0.19646
0.03155	0.32347
0.0316	-0.24848
0.03165	0.01426
0.0317	-0.33417
0.03175	-0.088
0.0318	0.03776
0.03185	0.02251
0.0319	-0.09289
0.03195	-0.17626
0.032	-0.09263
0.03205	-0.64124
0.0321	-0.11297
0.03215	0.35325
0.0322	-0.17289
0.03225	-0.09912
0.0323	0.22667
0.03235	0.38512
0.0324	-0.44954
0.03245	-0.43338
0.0325	0.61499
0.03255	0.25156
0.0326	0.00246
0.03265	-0.13785
0.0327	-0.03363
0.03275	-0.07912
0.0328	-0.64171
0.03285	-0.24432
0.0329	-0.44439
0.03295	0.8526
0.033	0.45213
0.03305	0.18882
0.0331	-0.00619
0.03315	-0.11645
0.0332	-0.29343
0.03325	-0.19549
0.0333	-0.36353
0.03335	0.15084
0.0334	0.1687
0.03345	-0.02601
0.0335	-0.48359
0.03355	-0.1004
0.0336	-0.63806
0.03365	-0.47876
0.0337	-0.16381
0.03375	0.59739
0.0338	-0.29096
0.03385	0.25906
0.0339	-0.10962
0.03395	0.02016
0.034	-0.21295
0.03405	-0.2344
0.0341	-0.16591
0.03415	0.08475
0.0342	-0.44516
0.03425	-0.01657
0.0343	-0.28788
0.03435	-0.02953
0.0344	0.24619
0.03445	0.44497
0.0345	-0.6006
0.03455	0.104
0.0346	0.12349
0.03465	-0.25895
0.0347	0.20935
0.03475	-0.10206
0.0348	-0.45568
0.03485	0.44892
0.0349	0.22207
0.03495	0.27533
0.035	0.16219
0.03505	-0.24985
0.0351	0.38856
0.03515	-0.17562
0.0352	-0.04267
0.03525	0.12026
0.0353	-0.02193
0.03535	0.10398
0.0354	0.14865
0.03545	0.45213
0.0355	0.40763
0.03555	0.07878
0.0356	-0.03494
0.03565	0.41544
0.0357	0.03133
0.03575	-0.17241
0.0358	-0.18994
0.03585	-0.02003
0.0359	-0.38804
0.03595	0.25651
0.036	0.39377
0.03605	0.20156
0.0361	0.05533
0.03615	-0.23802
0.0362	0.06279
0.03625	0.17184
0.0363	-0.08596
0.03635	0.24764
0.0364	-0.3393
0.03645	-0.54429
0.0365	0.23317
0.03655	-0.26353
0.0366	-0.07726
0.03665	0.44178
0.0367	-0.16893
0.03675	-0.19268
0.0368	0.14645
0.03685	0.21082
0.0369	-0.39533
0.03695	0.00863
0.037	-0.03298
0.03705	-0.35427
0.0371	0.60857
0.03715	0.05943
0.0372	-0.1678
0.03725	-0.11331
0.0373	0.12778
0.03735	0.03465
0.0374	0.54023
0.03745	0.00131
0.0375	0.04198
0.03755	-0.05547
0.0376	0.18119
0.03765	-0.30092
0.0377	0.10819
0.03775	-0.22406
0.0378	-0.39917
0.03785	-0.26783
0.0379	0.34802
0.03795	0.11053
0.038	0.09738
0.03805	-0.42183
0.0381	-0.40905
0.03815	-0.39241
0.0382	-0.11029
0.03825	0.0016
0.0383	0.1446
0.03835	-0.17995
0.0384	-0.22261
0.03845	0.14538
0.0385	-0.10294
0.03855	-0.11404
0.0386	0.22191
0.03865	-0.46289
0.0387	-0.11767
0.03875	0.0625
0.0388	0.23274
0.03885	0.66751
0.0389	0.02502
0.03895	-0.16143
0.039	-0.54952
0.03905	-0.30843
0.0391	-0.11264
0.03915	-0.45588
0.0392	0.15859
0.03925	0.00847
0.0393	-0.19742
0.03935	0.35275
0.0394	-0.70895
0.03945	-0.19879
0.0395	-0.22773
0.03955	0.29266
0.0396	0.17558
0.03965	0.20584
0.0397	-0.18286
0.03975	-0.38498
0.0398	-0.31477
0.03985	0.0706
0.0399	0.53771
0.03995	-0.34437
0.04	0.04842
0.04005	-0.30368
0.0401	0.17368
0.04015	0.0684
0.0402	-0.21941
0.04025	0.21691
0.0403	-0.27433
0.04035	-0.35573
0.0404	-0.11668
0.04045	-0.10694
0.0405	-0.33086
0.04055	-0.25146
0.0406	-0.23048
0.04065	-0.02531
0.0407	0.07016
0.04075	0.05857
0.0408	0.02208
0.04085	-0.64071
0.0409	0.22921
0.04095	-0.9994
0.041	-0.10119
0.04105	0.04571
0.0411	-0.30217
0.04115	-0.26983
0.0412	0.12402
0.04125	-0.08587
0.0413	0.16889
0.04135	0.0252
0.0414	-0.01483
0.04145	-0.14522
0.0415	0.22429
0.04155	0.20339
0.0416	-0.14596
0.04165	0.13743
0.0417	-0.49706
0.04175	0.3781
0.0418	0.01943
0.04185	0.06615
0.0419	-0.02138
0.04195	0.24079
0.042	0.10933
0.04205	-0.09457
0.0421	-0.52871
0.04215	0.31854
0.0422	-0.10249
0.04225	-0.43695
0.0423	-0.39352
0.04235	-0.32442
0.0424	-0.41392
0.04245	-0.19786
0.0425	-0.6673
0.04255	-0.16529
0.0426	0.00429
0.04265	0.25163
0.0427	0.45873
0.04275	-0.31527
0.0428	0.17243
0.04285	-0.15781
0.0429	-0.0974
0.04295	-0.14478
0.043	0.05881
0.04305	-0.28588
0.0431	-0.10543
0.04315	-0.02228
0.0432	0.00745
0.04325	0.14269
0.0433	0.20184
0.04335	0.04496
0.0434	-0.26767
0.04345	0.0735
0.0435	-0.01797
0.04355	0.24499
0.0436	-0.10124
0.04365	0.54019
0.0437	-0.10506
0.04375	-0.20167
0.0438	0.04087
0.04385	0.55892
0.0439	0.01584
0.04395	-0.03759
0.044	0.20357
0.04405	-0.40089
0.0441	0.33363
0.04415	-0.03027
0.0442	-0.0353
0.04425	0.11538
0.0443	0.0312
0.04435	0.32544
0.0444	-0.12136
0.04445	-0.13314
0.0445	0.32023
0.04455	-0.03178
0.0446	0.24221
0.04465	0.25421
0.0447	-0.40123
0.04475	0.31512
0.0448	0.4128
0.04485	0.00531
0.0449	-0.06358
0.04495	0.33909
0.045	0.47385
0.04505	-0.23615
0.0451	-0.25383
0.04515	0.3115
0.0452	-0.17327
0.04525	0.11874
0.0453	0.12833
0.04535	0.27712
0.0454	0.38714
0.04545	-0.02478
0.0455	-0.12048
0.04555	0.15647
0.0456	-0.04003
0.04565	0.19739
0.0457	0.00469
0.04575	0.04809
0.0458	0.03434
0.04585	0.13502
0.0459	0.23025
0.04595	0.02667
0.046	0.22401
0.04605	-0.21513
0.0461	0.12394
0.04615	-0.24307
0.0462	0.39042
0.04625	-0.4406
0.0463	-0.21458
0.04635	-0.92095
0.0464	0.22125
0.04645	-0.14874
0.0465	0.16842
0.04655	0.03174
0.0466	0.3702
0.04665	-0.44079
0.0467	0.28333
0.04675	-0.24598
0.0468	0.23692
0.04685	0.08165
0.0469	0.42536
0.04695	0.03284
0.047	-0.05206
0.04705	0.14476
0.0471	-0.65333
0.04715	-0.31504
0.0472	0.015
0.04725	-0.35815
0.0473	0.04839
0.04735	-0.0905
0.0474	-0.2083
0.04745	-0.04157
0.0475	0.03053
0.04755	0.00698
0.0476	-0.52793
0.04765	0.02975
0.0477	-0.07329
0.04775	0.0594
0.0478	-0.30091
0.04785	0.00897
0.0479	0.11642
0.04795	0.06272
0.048	0.40572
0.04805	-0.20289
0.0481	-0.1474
0.04815	0.23726
0.0482	7.36944E-5
0.04825	0.39775
0.0483	-0.2051
0.04835	-0.47416
0.0484	-0.22454
0.04845	-0.32805
0.0485	-0.17555
0.04855	0.28187
0.0486	0.48694
0.04865	0.09346
0.0487	-0.15957
0.04875	-0.37443
0.0488	-0.13435
0.04885	0.03676
0.0489	-0.29021
0.04895	-0.25381
0.049	0.26092
0.04905	-0.61441
0.0491	-0.31346
0.04915	0.29547
0.0492	-0.05409
0.04925	-0.02908
0.0493	0.03064
0.04935	-0.70788
0.0494	-0.18583
0.04945	0.09357
0.0495	0.07371
0.04955	-0.2671
0.0496	-0.26086
0.04965	0.05124
0.0497	-0.02215
0.04975	0.26553
0.0498	-0.4313
0.04985	-0.495
0.0499	0.18436
0.04995	-0.21874
0.05	0.04676
0.05005	0.25226
0.0501	-0.24623
0.05015	-0.03812
0.0502	-0.15947
0.05025	-0.38651
0.0503	0.02744
0.05035	-0.45579
0.0504	0.16978
0.05045	-0.35261
0.0505	-0.33012
0.05055	-0.31759
0.0506	-0.4329
0.05065	-0.05325
0.0507	-0.67811
0.05075	-0.21357
0.0508	-0.55149
0.05085	-0.13709
0.0509	-0.67727
0.05095	-0.16576
0.051	-0.42236
0.05105	-0.04946
0.0511	0.29621
0.05115	0.26777
0.0512	0.17498
0.05125	-0.20927
0.0513	-0.4043
0.05135	-0.0441
0.0514	0.00194
0.05145	-0.28215
0.0515	0.17803
0.05155	-0.21564
0.0516	0.01788
0.05165	0.01116
0.0517	0.18304
0.05175	-0.10074
0.0518	-0.22828
0.05185	-0.31709
0.0519	0.46013
0.05195	-0.38426
0.052	-0.098
0.05205	-0.01971
0.0521	0.00236
0.05215	0.05699
0.0522	0.07894
0.05225	-0.01822
0.0523	-0.4881
0.05235	-0.02501
0.0524	0.06359
0.05245	-0.32465
0.0525	-0.27714
0.05255	-0.31053
0.0526	0.21463
0.05265	-0.02784
0.0527	-0.34522
0.05275	-0.13342
0.0528	-0.2479
0.05285	-0.39037
0.0529	-0.13809
0.05295	0.24828
0.053	-0.1479
0.05305	0.02824
0.0531	0.10085
0.05315	-0.08851
0.0532	-0.01797
0.05325	-0.52381
0.0533	0.21685
0.05335	-0.35248
0.0534	-0.11796
0.05345	-0.54793
0.0535	0.26188
0.05355	0.03207
0.0536	0.02039
0.05365	-0.08237
0.0537	-0.24329
0.05375	0.23236
0.0538	0.21786
0.05385	0.31366
0.0539	-0.50054
0.05395	0.07348
0.054	-0.20683
0.05405	-0.2787
0.0541	-0.65274
0.05415	0.05327
0.0542	-0.33348
0.05425	0.40394
0.0543	0.08463
0.05435	-0.19079
0.0544	-0.49482
0.05445	0.07607
0.0545	-0.36422
0.05455	0.00179
0.0546	-0.03021
0.05465	0.04775
0.0547	0.01153
0.05475	0.63315
0.0548	0.04621
0.05485	0.32208
0.0549	-0.2317
0.05495	-0.15881
0.055	0.03208
0.05505	-0.15332
0.0551	-0.49472
0.05515	0.04593
0.0552	0.27727
0.05525	-0.20502
0.0553	0.15654
0.05535	0.21415
0.0554	0.2841
0.05545	-0.43241
0.0555	0.06105
0.05555	0.63537
0.0556	0.09979
0.05565	0.08215
0.0557	0.15737
0.05575	-0.10667
0.0558	-0.69153
0.05585	0.15542
0.0559	-0.2253
0.05595	0.21375
0.056	0.12766
0.05605	0.47481
0.0561	0.11636
0.05615	-0.33767
0.0562	-0.37948
0.05625	-0.264
0.0563	-0.29503
0.05635	-0.30138
0.0564	-0.25257
0.05645	-0.00252
0.0565	-0.14125
0.05655	-0.25699
0.0566	-0.11256
0.05665	-0.5163
0.0567	-0.39249
0.05675	-0.40126
0.0568	-0.01847
0.05685	0.56766
0.0569	-0.45821
0.05695	0.12853
0.057	0.14213
0.05705	-0.30378
0.0571	-0.33008
0.05715	0.25931
0.0572	-0.23666
0.05725	-0.12236
0.0573	-0.41607
0.05735	-0.45448
0.0574	-0.01407
0.05745	-0.24845
0.0575	0.1372
0.05755	-0.06676
0.0576	-0.22567
0.05765	-0.31098
0.0577	-0.27339
0.05775	0.22763
0.0578	0.09715
0.05785	-0.29912
0.0579	0.22817
0.05795	-0.10115
0.058	-0.05281
0.05805	-0.00199
0.0581	-0.51714
0.05815	0.0688
0.0582	0.07402
0.05825	0.36794
0.0583	-0.1226
0.05835	0.16641
0.0584	0.3
0.05845	-0.43994
0.0585	-0.12317
0.05855	-0.26328
0.0586	-7.27128E-4
0.05865	-0.51448
0.0587	0.07451
0.05875	-0.26683
0.0588	0.0027
0.05885	-0.24479
0.0589	0.48693
0.05895	0.1627
0.059	-0.02839
